Filename	CTN	Day	Treatment	Is_Duplicate	Invasion Score	K14 score	Type
CTN083 Tumor d6-0005/TN083 Tumor d6-0005_AA01_08.tif_Files.tif	CTN083	6	Vehicle	NA	0	0	Tumor
CTN083 Tumor d6-0005/TN083 Tumor d6-0005_AA01_13.tif_Files.tif	CTN083	6	Vehicle	NA	1	1	Tumor
CTN083 Tumor d6-0005/TN083 Tumor d6-0005_AA01_18.tif_Files.tif	CTN083	6	Vehicle	NA	0	0	Tumor
CTN083 Tumor d6-0005/TN083 Tumor d6-0005_AA01_03.tif_Files.tif	CTN083	6	Vehicle	NA	0	0	Tumor
CTN083 Tumor d6-0005/TN083 Tumor d6-0005_AA01_09.tif_Files.tif	CTN083	6	Vehicle	NA	1	1	Tumor
CTN083 Tumor d6-0005/TN083 Tumor d6-0005_AA01_01.tif_Files.tif	CTN083	6	Vehicle	NA	0	0	Tumor
CTN083 Tumor d6-0005/TN083 Tumor d6-0005_AA01_10.tif_Files.tif	CTN083	6	Vehicle	NA	0	0	Tumor
CTN083 Tumor d6-0005/TN083 Tumor d6-0005_AA01_02.tif_Files.tif	CTN083	6	Vehicle	NA	0	1	Tumor
CTN083 Tumor d6-0005/TN083 Tumor d6-0005_AA01_11.tif_Files.tif	CTN083	6	Vehicle	NA	0	1	Tumor
CTN084 Tumor d6-0006/TN084 Tumor d6-0006_AB01_08.tif_Files.tif	CTN084	6	Vehicle	NA	0	0	Tumor
CTN084 Tumor d6-0006/TN084 Tumor d6-0006_AB01_03.tif_Files.tif	CTN084	6	Vehicle	NA	0	0	Tumor
CTN084 Tumor d6-0006/TN084 Tumor d6-0006_AB01_07.tif_Files.tif	CTN084	6	Vehicle	NA	0	0	Tumor
CTN084 Tumor d6-0006/TN084 Tumor d6-0006_AB01_04.tif_Files.tif	CTN084	6	Vehicle	NA	0	0	Tumor
CTN084 Tumor d6-0006/TN084 Tumor d6-0006_AB01_05.tif_Files.tif	CTN084	6	Vehicle	NA	0	0	Tumor
CTN084 Tumor d6-0006/TN084 Tumor d6-0006_AB01_01.tif_Files.tif	CTN084	6	Vehicle	NA	0	0	Tumor
CTN084 Tumor d6-0006/TN084 Tumor d6-0006_AB01_02.tif_Files.tif	CTN084	6	Vehicle	NA	0	0	Tumor
CTN084 Tumor d6-0006/TN084 Tumor d6-0006_AB01_06.tif_Files.tif	CTN084	6	Vehicle	NA	0	0	Tumor
CTN084 Tumor d6-0006/TN084 Tumor d6-0006_AB01_09.tif_Files.tif	CTN084	6	Vehicle	NA	0	0	Tumor
CTN085 Tumor d6 -0010/TN085 Tumor d6 -0010_AC05_03.tif_Files.tif	CTN085	6	Vehicle	NA	1	1	Tumor
CTN085 Tumor d6 -0010/TN085 Tumor d6 -0010_AC05_16.tif_Files.tif	CTN085	6	Vehicle	NA	0	1	Tumor
CTN085 Tumor d6 -0010/TN085 Tumor d6 -0010_AC05_05.tif_Files.tif	CTN085	6	Vehicle	NA	2	2	Tumor
CTN085 Tumor d6 -0010/TN085 Tumor d6 -0010_AC05_11.tif_Files.tif	CTN085	6	Vehicle	NA	1	1	Tumor
CTN085 Tumor d6 -0010/TN085 Tumor d6 -0010_AC05_07.tif_Files.tif	CTN085	6	Vehicle	NA	b	b	Tumor
CTN085 Tumor d6 -0010/TN085 Tumor d6 -0010_AC05_01.tif_Files.tif	CTN085	6	Vehicle	NA	2	2	Tumor
CTN085 Tumor d6 -0010/TN085 Tumor d6 -0010_AC05_17.tif_Files.tif	CTN085	6	Vehicle	NA	2	2	Tumor
CTN085 Tumor d6 -0010/TN085 Tumor d6 -0010_AC05_15.tif_Files.tif	CTN085	6	Vehicle	NA	0	0	Tumor
CTN085 Tumor d6 -0010/TN085 Tumor d6 -0010_AC05_12.tif_Files.tif	CTN085	6	Vehicle	NA	2	2	Tumor
CTN085 Tumor d6 -0010/TN085 Tumor d6 -0010_AC05_18.tif_Files.tif	CTN085	6	Vehicle	NA	2	2	Tumor
CTN085 Tumor d6 -0010/TN085 Tumor d6 -0010_AC05_06.tif_Files.tif	CTN085	6	Vehicle	NA	0	1	Tumor
CTN085 Tumor d6 -0010/TN085 Tumor d6 -0010_AC05_13.tif_Files.tif	CTN085	6	Vehicle	NA	3	3	Tumor
CTN085 Tumor d6 -0010/TN085 Tumor d6 -0010_AC05_04.tif_Files.tif	CTN085	6	Vehicle	NA	3	3	Tumor
CTN085 Tumor d6 -0010/TN085 Tumor d6 -0010_AC05_08.tif_Files.tif	CTN085	6	Vehicle	NA	0	0	Tumor
CTN085 Tumor d6 -0010/TN085 Tumor d6 -0010_AC05_02.tif_Files.tif	CTN085	6	Vehicle	NA	0	2	Tumor
CTN085 Tumor d6 -0010/TN085 Tumor d6 -0010_AC05_14.tif_Files.tif	CTN085	6	Vehicle	NA	2	2	Tumor
CTN085 Tumor d6 -0010/TN085 Tumor d6 -0010_AC05_10.tif_Files.tif	CTN085	6	Vehicle	NA	2	0	Tumor
CTN085 Tumor d6 -0010/TN085 Tumor d6 -0010_AC05_09.tif_Files.tif	CTN085	6	Vehicle	NA	0	1	Tumor
CTN086 Tumor d6-0048/TN086 Tumor d6-0048_Position(367).tif_Files.tif	CTN086	6	Vehicle	NA	d	0	Tumor
CTN086 Tumor d6-0048/TN086 Tumor d6-0048_Position(368).tif_Files.tif	CTN086	6	Vehicle	NA	0	2	Tumor
CTN086 Tumor d6-0048/TN086 Tumor d6-0048_Position(371).tif_Files.tif	CTN086	6	Vehicle	NA	0	0	Tumor
CTN086 Tumor d6-0048/TN086 Tumor d6-0048_Position(366).tif_Files.tif	CTN086	6	Vehicle	NA	0	2	Tumor
CTN086 Tumor d6-0048/TN086 Tumor d6-0048_Position(370).tif_Files.tif	CTN086	6	Vehicle	NA	b	b	Tumor
CTN086 Tumor d6-0048/TN086 Tumor d6-0048_Position(372).tif_Files.tif	CTN086	6	Vehicle	NA	0	0	Tumor
CTN086 Tumor d6-0048/TN086 Tumor d6-0048_Position(364).tif_Files.tif	CTN086	6	Vehicle	NA	0	0	Tumor
CTN086 Tumor d6-0048/TN086 Tumor d6-0048_Position(365).tif_Files.tif	CTN086	6	Vehicle	NA	0	0	Tumor
CTN086 Tumor d6-0048/TN086 Tumor d6-0048_Position(369).tif_Files.tif	CTN086	6	Vehicle	NA	0	1	Tumor
CTN086 Tumor d6-0048/TN086 Tumor d6-0048_Position(363).tif_Files.tif	CTN086	6	Vehicle	NA	0	1	Tumor
CTN087 Tumor d6 -0011/TN087 Tumor d6 -0011_AB04_08.tif_Files.tif	CTN087	6	Vehicle	NA	0	1	Tumor
CTN087 Tumor d6 -0011/TN087 Tumor d6 -0011_AB04_02.tif_Files.tif	CTN087	6	Vehicle	NA	2	1	Tumor
CTN087 Tumor d6 -0011/TN087 Tumor d6 -0011_AB04_13.tif_Files.tif	CTN087	6	Vehicle	NA	0	1	Tumor
CTN087 Tumor d6 -0011/TN087 Tumor d6 -0011_AB04_01.tif_Files.tif	CTN087	6	Vehicle	NA	0	1	Tumor
CTN087 Tumor d6 -0011/TN087 Tumor d6 -0011_AB04_12.tif_Files.tif	CTN087	6	Vehicle	NA	0	1	Tumor
CTN087 Tumor d6 -0011/TN087 Tumor d6 -0011_AB04_17.tif_Files.tif	CTN087	6	Vehicle	NA	0	2	Tumor
CTN087 Tumor d6 -0011/TN087 Tumor d6 -0011_AB04_14.tif_Files.tif	CTN087	6	Vehicle	NA	0	1	Tumor
CTN087 Tumor d6 -0011/TN087 Tumor d6 -0011_AB04_15.tif_Files.tif	CTN087	6	Vehicle	NA	0	1	Tumor
CTN087 Tumor d6 -0011/TN087 Tumor d6 -0011_AB04_06.tif_Files.tif	CTN087	6	Vehicle	NA	b	b	Tumor
CTN087 Tumor d6 -0011/TN087 Tumor d6 -0011_AB04_21.tif_Files.tif	CTN087	6	Vehicle	NA	1	1	Tumor
CTN087 Tumor d6 -0011/TN087 Tumor d6 -0011_AB04_22.tif_Files.tif	CTN087	6	Vehicle	NA	0	0	Tumor
CTN087 Tumor d6 -0011/TN087 Tumor d6 -0011_AB04_07.tif_Files.tif	CTN087	6	Vehicle	NA	0	0	Tumor
CTN087 Tumor d6 -0011/TN087 Tumor d6 -0011_AB04_18.tif_Files.tif	CTN087	6	Vehicle	NA	1	2	Tumor
CTN087 Tumor d6 -0011/TN087 Tumor d6 -0011_AB04_10.tif_Files.tif	CTN087	6	Vehicle	NA	2	2	Tumor
CTN087 Tumor d6 -0011/TN087 Tumor d6 -0011_AB04_03.tif_Files.tif	CTN087	6	Vehicle	NA	2	0	Tumor
CTN087 Tumor d6 -0011/TN087 Tumor d6 -0011_AB04_19.tif_Files.tif	CTN087	6	Vehicle	NA	1	2	Tumor
CTN087 Tumor d6 -0011/TN087 Tumor d6 -0011_AB04_20.tif_Files.tif	CTN087	6	Vehicle	NA	0	0	Tumor
CTN087 Tumor d6 -0011/TN087 Tumor d6 -0011_AB04_05.tif_Files.tif	CTN087	6	Vehicle	NA	d	b	Tumor
CTN087 Tumor d6 -0011/TN087 Tumor d6 -0011_AB04_09.tif_Files.tif	CTN087	6	Vehicle	NA	b	b	Tumor
CTN087 Tumor d6 -0011/TN087 Tumor d6 -0011_AB04_04.tif_Files.tif	CTN087	6	Vehicle	NA	2	1	Tumor
CTN087 Tumor d6 -0011/TN087 Tumor d6 -0011_AB04_11.tif_Files.tif	CTN087	6	Vehicle	NA	0	1	Tumor
CTN087 Tumor d6 -0011/TN087 Tumor d6 -0011_AB04_23.tif_Files.tif	CTN087	6	Vehicle	NA	0	1	Tumor
CTN088 Tumor d6 -0015/TN088 Tumor d6 -0015_AA02_09.tif_Files.tif	CTN088	6	Vehicle	NA	2	2	Tumor
CTN088 Tumor d6 -0015/TN088 Tumor d6 -0015_AA02_13.tif_Files.tif	CTN088	6	Vehicle	NA	2	2	Tumor
CTN088 Tumor d6 -0015/TN088 Tumor d6 -0015_AA02_01.tif_Files.tif	CTN088	6	Vehicle	NA	d	0	Tumor
CTN088 Tumor d6 -0015/TN088 Tumor d6 -0015_AA02_07.tif_Files.tif	CTN088	6	Vehicle	NA	2	1	Tumor
CTN088 Tumor d6 -0015/TN088 Tumor d6 -0015_AA02_11.tif_Files.tif	CTN088	6	Vehicle	NA	1	0	Tumor
CTN088 Tumor d6 -0015/TN088 Tumor d6 -0015_AA02_08.tif_Files.tif	CTN088	6	Vehicle	NA	2	2	Tumor
CTN088 Tumor d6 -0015/TN088 Tumor d6 -0015_AA02_05.tif_Files.tif	CTN088	6	Vehicle	NA	2	2	Tumor
CTN088 Tumor d6 -0015/TN088 Tumor d6 -0015_AA02_04.tif_Files.tif	CTN088	6	Vehicle	NA	2	2	Tumor
CTN088 Tumor d6 -0015/TN088 Tumor d6 -0015_AA02_12.tif_Files.tif	CTN088	6	Vehicle	NA	0	0	Tumor
CTN088 Tumor d6 -0015/TN088 Tumor d6 -0015_AA02_02.tif_Files.tif	CTN088	6	Vehicle	NA	0	0	Tumor
CTN088 Tumor d6 -0015/TN088 Tumor d6 -0015_AA02_06.tif_Files.tif	CTN088	6	Vehicle	NA	2	2	Tumor
CTN088 Tumor d6 -0015/TN088 Tumor d6 -0015_AA02_03.tif_Files.tif	CTN088	6	Vehicle	NA	2	2	Tumor
CTN088 Tumor d6 -0015/TN088 Tumor d6 -0015_AA02_10.tif_Files.tif	CTN088	6	Vehicle	NA	1	1	Tumor
CTN088 Tumor d6 -0015/TN088 Tumor d6 -0015_AA02_14.tif_Files.tif	CTN088	6	Vehicle	NA	2	2	Tumor
CTN089 Tumor d6 -0016/TN089 Tumor d6 -0016_AC02_13.tif_Files.tif	CTN089	6	Vehicle	NA	1	0	Tumor
CTN089 Tumor d6 -0016/TN089 Tumor d6 -0016_AC02_10.tif_Files.tif	CTN089	6	Vehicle	NA	3	2	Tumor
CTN089 Tumor d6 -0016/TN089 Tumor d6 -0016_AC02_01.tif_Files.tif	CTN089	6	Vehicle	NA	3	2	Tumor
CTN089 Tumor d6 -0016/TN089 Tumor d6 -0016_AC02_21.tif_Files.tif	CTN089	6	Vehicle	NA	0	1	Tumor
CTN089 Tumor d6 -0016/TN089 Tumor d6 -0016_AC02_03.tif_Files.tif	CTN089	6	Vehicle	NA	0	0	Tumor
CTN089 Tumor d6 -0016/TN089 Tumor d6 -0016_AC02_05.tif_Files.tif	CTN089	6	Vehicle	NA	2	2	Tumor
CTN089 Tumor d6 -0016/TN089 Tumor d6 -0016_AC02_04.tif_Files.tif	CTN089	6	Vehicle	NA	2	2	Tumor
CTN089 Tumor d6 -0016/TN089 Tumor d6 -0016_AC02_08.tif_Files.tif	CTN089	6	Vehicle	NA	2	0	Tumor
CTN089 Tumor d6 -0016/TN089 Tumor d6 -0016_AC02_11.tif_Files.tif	CTN089	6	Vehicle	NA	2	0	Tumor
CTN089 Tumor d6 -0016/TN089 Tumor d6 -0016_AC02_16.tif_Files.tif	CTN089	6	Vehicle	NA	3	2	Tumor
CTN089 Tumor d6 -0016/TN089 Tumor d6 -0016_AC02_06.tif_Files.tif	CTN089	6	Vehicle	NA	1	2	Tumor
CTN089 Tumor d6 -0016/TN089 Tumor d6 -0016_AC02_15.tif_Files.tif	CTN089	6	Vehicle	NA	3	2	Tumor
CTN089 Tumor d6 -0016/TN089 Tumor d6 -0016_AC02_09.tif_Files.tif	CTN089	6	Vehicle	NA	1	1	Tumor
CTN089 Tumor d6 -0016/TN089 Tumor d6 -0016_AC02_14.tif_Files.tif	CTN089	6	Vehicle	NA	0	3	Tumor
CTN089 Tumor d6 -0016/TN089 Tumor d6 -0016_AC02_07.tif_Files.tif	CTN089	6	Vehicle	NA	2	1	Tumor
CTN089 Tumor d6 -0016/TN089 Tumor d6 -0016_AC02_20.tif_Files.tif	CTN089	6	Vehicle	NA	0	0	Tumor
CTN089 Tumor d6 -0016/TN089 Tumor d6 -0016_AC02_12.tif_Files.tif	CTN089	6	Vehicle	NA	1	0	Tumor
CTN089 Tumor d6 -0016/TN089 Tumor d6 -0016_AC02_02.tif_Files.tif	CTN089	6	Vehicle	NA	d	0	Tumor
CTN089 Tumor d6 -0016/TN089 Tumor d6 -0016_AC02_17.tif_Files.tif	CTN089	6	Vehicle	NA	3	2	Tumor
CTN089 Tumor d6 -0016/TN089 Tumor d6 -0016_AC02_18.tif_Files.tif	CTN089	6	Vehicle	NA	0	2	Tumor
CTN089 Tumor d6 -0016/TN089 Tumor d6 -0016_AC02_19.tif_Files.tif	CTN089	6	Vehicle	NA	2	1	Tumor
CTN091 Tumor d6 -0026/TN091 Tumor d6 -0026_AB01_17.tif_Files.tif	CTN091	6	Vehicle	NA	0	0	Tumor
CTN091 Tumor d6 -0026/TN091 Tumor d6 -0026_AB01_18.tif_Files.tif	CTN091	6	Vehicle	NA	0	1	Tumor
CTN091 Tumor d6 -0026/TN091 Tumor d6 -0026_AB01_07.tif_Files.tif	CTN091	6	Vehicle	NA	0	1	Tumor
CTN091 Tumor d6 -0026/TN091 Tumor d6 -0026_AB01_01.tif_Files.tif	CTN091	6	Vehicle	NA	0	0	Tumor
CTN091 Tumor d6 -0026/TN091 Tumor d6 -0026_AB01_19.tif_Files.tif	CTN091	6	Vehicle	NA	0	1	Tumor
CTN091 Tumor d6 -0026/TN091 Tumor d6 -0026_AB01_09.tif_Files.tif	CTN091	6	Vehicle	NA	0	0	Tumor
CTN091 Tumor d6 -0026/TN091 Tumor d6 -0026_AB01_02.tif_Files.tif	CTN091	6	Vehicle	NA	0	1	Tumor
CTN091 Tumor d6 -0026/TN091 Tumor d6 -0026_AB01_12.tif_Files.tif	CTN091	6	Vehicle	NA	3	3	Tumor
CTN091 Tumor d6 -0026/TN091 Tumor d6 -0026_AB01_14.tif_Files.tif	CTN091	6	Vehicle	NA	3	3	Tumor
CTN091 Tumor d6 -0026/TN091 Tumor d6 -0026_AB01_03.tif_Files.tif	CTN091	6	Vehicle	NA	0	2	Tumor
CTN091 Tumor d6 -0026/TN091 Tumor d6 -0026_AB01_20.tif_Files.tif	CTN091	6	Vehicle	NA	0	0	Tumor
CTN091 Tumor d6 -0026/TN091 Tumor d6 -0026_AB01_08.tif_Files.tif	CTN091	6	Vehicle	NA	1	1	Tumor
CTN091 Tumor d6 -0026/TN091 Tumor d6 -0026_AB01_05.tif_Files.tif	CTN091	6	Vehicle	NA	2	2	Tumor
CTN091 Tumor d6 -0026/TN091 Tumor d6 -0026_AB01_04.tif_Files.tif	CTN091	6	Vehicle	NA	0	0	Tumor
CTN091 Tumor d6 -0026/TN091 Tumor d6 -0026_AB01_06.tif_Files.tif	CTN091	6	Vehicle	NA	0	0	Tumor
CTN091 Tumor d6 -0026/TN091 Tumor d6 -0026_AB01_15.tif_Files.tif	CTN091	6	Vehicle	NA	0	0	Tumor
CTN091 Tumor d6 -0026/TN091 Tumor d6 -0026_AB01_11.tif_Files.tif	CTN091	6	Vehicle	NA	0	b	Tumor
CTN091 Tumor d6 -0026/TN091 Tumor d6 -0026_AB01_13.tif_Files.tif	CTN091	6	Vehicle	NA	0	1	Tumor
CTN091 Tumor d6 -0026/TN091 Tumor d6 -0026_AB01_10.tif_Files.tif	CTN091	6	Vehicle	NA	2	2	Tumor
CTN091 Tumor d6 -0026/TN091 Tumor d6 -0026_AB01_16.tif_Files.tif	CTN091	6	Vehicle	NA	3	3	Tumor
CTN094 Tumor d6 -0032/TN094 Tumor d6 -0032_AB02_07.tif_Files.tif	CTN094	6	Vehicle	NA	2	2	Tumor
CTN094 Tumor d6 -0032/TN094 Tumor d6 -0032_AB02_11.tif_Files.tif	CTN094	6	Vehicle	NA	2	2	Tumor
CTN094 Tumor d6 -0032/TN094 Tumor d6 -0032_AB02_10.tif_Files.tif	CTN094	6	Vehicle	NA	2	3	Tumor
CTN094 Tumor d6 -0032/TN094 Tumor d6 -0032_AB02_02.tif_Files.tif	CTN094	6	Vehicle	NA	3	3	Tumor
CTN094 Tumor d6 -0032/TN094 Tumor d6 -0032_AB02_09.tif_Files.tif	CTN094	6	Vehicle	NA	3	3	Tumor
CTN094 Tumor d6 -0032/TN094 Tumor d6 -0032_AB02_19.tif_Files.tif	CTN094	6	Vehicle	NA	3	3	Tumor
CTN094 Tumor d6 -0032/TN094 Tumor d6 -0032_AB02_08.tif_Files.tif	CTN094	6	Vehicle	NA	2	3	Tumor
CTN094 Tumor d6 -0032/TN094 Tumor d6 -0032_AB02_14.tif_Files.tif	CTN094	6	Vehicle	NA	2	2	Tumor
CTN094 Tumor d6 -0032/TN094 Tumor d6 -0032_AB02_16.tif_Files.tif	CTN094	6	Vehicle	NA	2	0	Tumor
CTN094 Tumor d6 -0032/TN094 Tumor d6 -0032_AB02_15.tif_Files.tif	CTN094	6	Vehicle	NA	3	3	Tumor
CTN094 Tumor d6 -0032/TN094 Tumor d6 -0032_AB02_17.tif_Files.tif	CTN094	6	Vehicle	NA	0	3	Tumor
CTN094 Tumor d6 -0032/TN094 Tumor d6 -0032_AB02_03.tif_Files.tif	CTN094	6	Vehicle	NA	0	3	Tumor
CTN094 Tumor d6 -0032/TN094 Tumor d6 -0032_AB02_13.tif_Files.tif	CTN094	6	Vehicle	NA	3	3	Tumor
CTN094 Tumor d6 -0032/TN094 Tumor d6 -0032_AB02_06.tif_Files.tif	CTN094	6	Vehicle	NA	2	3	Tumor
CTN094 Tumor d6 -0032/TN094 Tumor d6 -0032_AB02_12.tif_Files.tif	CTN094	6	Vehicle	NA	3	2	Tumor
CTN094 Tumor d6 -0032/TN094 Tumor d6 -0032_AB02_20.tif_Files.tif	CTN094	6	Vehicle	NA	3	3	Tumor
CTN094 Tumor d6 -0032/TN094 Tumor d6 -0032_AB02_04.tif_Files.tif	CTN094	6	Vehicle	NA	3	3	Tumor
CTN094 Tumor d6 -0032/TN094 Tumor d6 -0032_AB02_01.tif_Files.tif	CTN094	6	Vehicle	NA	0	0	Tumor
CTN094 Tumor d6 -0032/TN094 Tumor d6 -0032_AB02_18.tif_Files.tif	CTN094	6	Vehicle	NA	3	3	Tumor
CTN094 Tumor d6 -0032/TN094 Tumor d6 -0032_AB02_05.tif_Files.tif	CTN094	6	Vehicle	NA	2	1	Tumor
CTN097 Tumor d6 -0020/TN097 Tumor d6 -0020_AB02_04.tif_Files.tif	CTN097	6	Vehicle	NA	0	3	Tumor
CTN097 Tumor d6 -0020/TN097 Tumor d6 -0020_AB02_11.tif_Files.tif	CTN097	6	Vehicle	NA	0	0	Tumor
CTN097 Tumor d6 -0020/TN097 Tumor d6 -0020_AB02_14.tif_Files.tif	CTN097	6	Vehicle	NA	0	2	Tumor
CTN097 Tumor d6 -0020/TN097 Tumor d6 -0020_AB02_06.tif_Files.tif	CTN097	6	Vehicle	NA	0	3	Tumor
CTN097 Tumor d6 -0020/TN097 Tumor d6 -0020_AB02_12.tif_Files.tif	CTN097	6	Vehicle	NA	0	0	Tumor
CTN097 Tumor d6 -0020/TN097 Tumor d6 -0020_AB02_05.tif_Files.tif	CTN097	6	Vehicle	NA	0	3	Tumor
CTN097 Tumor d6 -0020/TN097 Tumor d6 -0020_AB02_09.tif_Files.tif	CTN097	6	Vehicle	NA	0	3	Tumor
CTN097 Tumor d6 -0020/TN097 Tumor d6 -0020_AB02_13.tif_Files.tif	CTN097	6	Vehicle	NA	0	2	Tumor
CTN097 Tumor d6 -0020/TN097 Tumor d6 -0020_AB02_10.tif_Files.tif	CTN097	6	Vehicle	NA	1	3	Tumor
CTN097 Tumor d6 -0020/TN097 Tumor d6 -0020_AB02_02.tif_Files.tif	CTN097	6	Vehicle	NA	0	0	Tumor
CTN097 Tumor d6 -0020/TN097 Tumor d6 -0020_AB02_08.tif_Files.tif	CTN097	6	Vehicle	NA	0	1	Tumor
CTN097 Tumor d6 -0020/TN097 Tumor d6 -0020_AB02_01.tif_Files.tif	CTN097	6	Vehicle	NA	0	2	Tumor
CTN097 Tumor d6 -0020/TN097 Tumor d6 -0020_AB02_07.tif_Files.tif	CTN097	6	Vehicle	NA	0	1	Tumor
CTN097 Tumor d6 -0020/TN097 Tumor d6 -0020_AB02_03.tif_Files.tif	CTN097	6	Vehicle	NA	0	1	Tumor
CTN102 Tumorl d6 -0022/TN102 Tumorl d6 -0022_AA01_13.tif_Files.tif	CTN102	6	Vehicle	NA	1	2	Tumor
CTN102 Tumorl d6 -0022/TN102 Tumorl d6 -0022_AA01_19.tif_Files.tif	CTN102	6	Vehicle	NA	0	2	Tumor
CTN102 Tumorl d6 -0022/TN102 Tumorl d6 -0022_AA01_07.tif_Files.tif	CTN102	6	Vehicle	NA	2	2	Tumor
CTN102 Tumorl d6 -0022/TN102 Tumorl d6 -0022_AA01_04.tif_Files.tif	CTN102	6	Vehicle	NA	0	2	Tumor
CTN102 Tumorl d6 -0022/TN102 Tumorl d6 -0022_AA01_11.tif_Files.tif	CTN102	6	Vehicle	NA	2	2	Tumor
CTN102 Tumorl d6 -0022/TN102 Tumorl d6 -0022_AA01_17.tif_Files.tif	CTN102	6	Vehicle	NA	0	1	Tumor
CTN102 Tumorl d6 -0022/TN102 Tumorl d6 -0022_AA01_03.tif_Files.tif	CTN102	6	Vehicle	NA	1	3	Tumor
CTN102 Tumorl d6 -0022/TN102 Tumorl d6 -0022_AA01_16.tif_Files.tif	CTN102	6	Vehicle	NA	0	1	Tumor
CTN102 Tumorl d6 -0022/TN102 Tumorl d6 -0022_AA01_22.tif_Files.tif	CTN102	6	Vehicle	NA	0	1	Tumor
CTN102 Tumorl d6 -0022/TN102 Tumorl d6 -0022_AA01_14.tif_Files.tif	CTN102	6	Vehicle	NA	0	1	Tumor
CTN102 Tumorl d6 -0022/TN102 Tumorl d6 -0022_AA01_18.tif_Files.tif	CTN102	6	Vehicle	NA	2	3	Tumor
CTN102 Tumorl d6 -0022/TN102 Tumorl d6 -0022_AA01_15.tif_Files.tif	CTN102	6	Vehicle	NA	0	0	Tumor
CTN102 Tumorl d6 -0022/TN102 Tumorl d6 -0022_AA01_10.tif_Files.tif	CTN102	6	Vehicle	NA	1	1	Tumor
CTN102 Tumorl d6 -0022/TN102 Tumorl d6 -0022_AA01_06.tif_Files.tif	CTN102	6	Vehicle	NA	1	1	Tumor
CTN102 Tumorl d6 -0022/TN102 Tumorl d6 -0022_AA01_01.tif_Files.tif	CTN102	6	Vehicle	NA	0	1	Tumor
CTN102 Tumorl d6 -0022/TN102 Tumorl d6 -0022_AA01_02.tif_Files.tif	CTN102	6	Vehicle	NA	1	3	Tumor
CTN102 Tumorl d6 -0022/TN102 Tumorl d6 -0022_AA01_05.tif_Files.tif	CTN102	6	Vehicle	NA	1	2	Tumor
CTN102 Tumorl d6 -0022/TN102 Tumorl d6 -0022_AA01_21.tif_Files.tif	CTN102	6	Vehicle	NA	3	2	Tumor
CTN102 Tumorl d6 -0022/TN102 Tumorl d6 -0022_AA01_20.tif_Files.tif	CTN102	6	Vehicle	NA	0	1	Tumor
CTN102 Tumorl d6 -0022/TN102 Tumorl d6 -0022_AA01_08.tif_Files.tif	CTN102	6	Vehicle	NA	3	3	Tumor
CTN102 Tumorl d6 -0022/TN102 Tumorl d6 -0022_AA01_12.tif_Files.tif	CTN102	6	Vehicle	NA	2	3	Tumor
CTN102 Tumorl d6 -0022/TN102 Tumorl d6 -0022_AA01_09.tif_Files.tif	CTN102	6	Vehicle	NA	2	2	Tumor
CTN105 Tumor d6-0005/TN105 Tumor d6-0005_Position(281).tif_Files.tif	CTN105	6	Vehicle	NA	0	0	Tumor
CTN105 Tumor d6-0005/TN105 Tumor d6-0005_Position(273).tif_Files.tif	CTN105	6	Vehicle	NA	0	0	Tumor
CTN105 Tumor d6-0005/TN105 Tumor d6-0005_Position(276).tif_Files.tif	CTN105	6	Vehicle	NA	3	1	Tumor
CTN105 Tumor d6-0005/TN105 Tumor d6-0005_Position(277).tif_Files.tif	CTN105	6	Vehicle	NA	3	2	Tumor
CTN105 Tumor d6-0005/TN105 Tumor d6-0005_Position(280).tif_Files.tif	CTN105	6	Vehicle	NA	3	3	Tumor
CTN105 Tumor d6-0005/TN105 Tumor d6-0005_Position(270).tif_Files.tif	CTN105	6	Vehicle	NA	2	2	Tumor
CTN105 Tumor d6-0005/TN105 Tumor d6-0005_Position(269).tif_Files.tif	CTN105	6	Vehicle	NA	2	0	Tumor
CTN105 Tumor d6-0005/TN105 Tumor d6-0005_Position(271).tif_Files.tif	CTN105	6	Vehicle	NA	2	2	Tumor
CTN105 Tumor d6-0005/TN105 Tumor d6-0005_Position(268).tif_Files.tif	CTN105	6	Vehicle	NA	2	3	Tumor
CTN105 Tumor d6-0005/TN105 Tumor d6-0005_Position(275).tif_Files.tif	CTN105	6	Vehicle	NA	0	2	Tumor
CTN105 Tumor d6-0005/TN105 Tumor d6-0005_Position(278).tif_Files.tif	CTN105	6	Vehicle	NA	0	2	Tumor
CTN105 Tumor d6-0005/TN105 Tumor d6-0005_Position(279).tif_Files.tif	CTN105	6	Vehicle	NA	3	3	Tumor
CTN105 Tumor d6-0005/TN105 Tumor d6-0005_Position(274).tif_Files.tif	CTN105	6	Vehicle	NA	1	2	Tumor
CTN105 Tumor d6-0005/TN105 Tumor d6-0005_Position(272).tif_Files.tif	CTN105	6	Vehicle	NA	3	3	Tumor
CTN106 Tumorl d6 -0023/TN106 Tumorl d6 -0023_AB02_16.tif_Files.tif	CTN106	6	Vehicle	NA	0	3	Tumor
CTN106 Tumorl d6 -0023/TN106 Tumorl d6 -0023_AB02_09.tif_Files.tif	CTN106	6	Vehicle	NA	d	0	Tumor
CTN106 Tumorl d6 -0023/TN106 Tumorl d6 -0023_AB02_08.tif_Files.tif	CTN106	6	Vehicle	NA	0	0	Tumor
CTN106 Tumorl d6 -0023/TN106 Tumorl d6 -0023_AB02_03.tif_Files.tif	CTN106	6	Vehicle	NA	0	1	Tumor
