newfilename	origfilename	ctnnum	annot	daynum	orgnum	power	pxlinmedian	invasion_veena	k14_veena
CTN011_Day6_23.tif	CTN011_Day6-001_AB02_23.zvi.tif	011	Tumor	6	23	0.038476656	44	2	2
CTN011_Day6_24.tif	CTN011_Day6-001_AB02_24.zvi.tif	011	Tumor	6	24	0.024316114	50.66666667	0	2
CTN011_Day6_25.tif	CTN011_Day6-001_AB02_25.zvi.tif	011	Tumor	6	25	0.029433497	41	0	1
CTN011_Day6_26.tif	CTN011_Day6-001_AB02_26.zvi.tif	011	Tumor	6	26	0.00633448	29.66666667	0	2
CTN011_Day6_27.tif	CTN011_Day6-001_AB02_27.zvi.tif	011	Tumor	6	27	0.00169703	53.66666667	0	3
CTN011_Day6_28.tif	CTN011_Day6-001_AB02_28.zvi.tif	011	Tumor	6	28	0.00544768	54.33333333	2	3
CTN011_Day6_29.tif	CTN011_Day6-001_AB02_29.zvi.tif	011	Tumor	6	29	0.067921453	37.66666667	2	2
CTN011_Day6_30.tif	CTN011_Day6-001_AB02_30.zvi.tif	011	Tumor	6	30	0.053674966	50.33333333	3	3
CTN011_Day6_51.tif	CTN011_Day6-001_AB02_31.zvi.tif	011	Tumor	6	51	0.059201505	44.66666667	2	3
CTN011_Day6_52.tif	CTN011_Day6-001_AB02_32.zvi.tif	011	Tumor	6	52	0.00367953	49	0	1
CTN011_Day6_53.tif	CTN011_Day6-001_AB02_33.zvi.tif	011	Tumor	6	53	0.001298999	65	0	1
CTN011_Day6_54.tif	CTN011_Day6-001_AB02_34.zvi.tif	011	Tumor	6	54	0.060838873	40.33333333	2	3
CTN011_Day6_55.tif	CTN011_Day6-001_AB02_35.zvi.tif	011	Tumor	6	55	0.00477072	46.66666667	0	2
CTN011_Day6_56.tif	CTN011_Day6-001_AB02_36.zvi.tif	011	Tumor	6	56	0.083073955	38.33333333	3	3
CTN011_Day6_57.tif	CTN011_Day6-001_AB02_37.zvi.tif	011	Tumor	6	57	0.011533611	46.33333333	0	3
CTN011_Day6_58.tif	CTN011_Day6-001_AB02_38.zvi.tif	011	Tumor	6	58	0.003972235	65.33333333	0	3
CTN011_Day6_59.tif	CTN011_Day6-001_AB02_39.zvi.tif	011	Tumor	6	59	0.099620032	38.66666667	3	2
CTN011_Day6_60.tif	CTN011_Day6-001_AB02_40.zvi.tif	011	Tumor	6	60	0.003483271	56	0	2
CTN011_Day6_61.tif	CTN011_Day6-001_AB02_41.zvi.tif	011	Tumor	6	61	0.064150925	43	2	1
CTN011_Day6_62.tif	CTN011_Day6-001_AB02_42.zvi.tif	011	Tumor	6	62	0.048534135	48	0	1
CTN011_Day6_63.tif	CTN011_Day6-001_AB02_43.zvi.tif	011	Tumor	6	63	0.073296021	46	2	2
CTN011_Day6_64.tif	CTN011_Day6-001_AB02_44.zvi.tif	011	Tumor	6	64	0.011148335	43.5	2	2
CTN011_Day6_65.tif	CTN011_Day6-001_AB02_45.zvi.tif	011	Tumor	6	65	0.089486171	41.33333333	2	2
CTN011_Day6_66.tif	CTN011_Day6-001_AB02_46.zvi.tif	011	Tumor	6	66	0.010657476	78.33333333	0	3
CTN011_Day6_67.tif	CTN011_Day6-001_AB02_47.zvi.tif	011	Tumor	6	67	0.063523642	61	1	1
CTN011_Day6_68.tif	CTN011_Day6-001_AB02_48.zvi.tif	011	Tumor	6	68	0.00821285	84.33333333	0	3
CTN014_Day0_01.tif	CTN014_Day0-007_Position(140).zvi.tif	014	Tumor	0	01	0.030715429	50	0	2
CTN014_Day0_02.tif	CTN014_Day0-007_Position(141).zvi.tif	014	Tumor	0	02	0.036623123	43.66666667	0	1
CTN014_Day0_03.tif	CTN014_Day0-007_Position(142).zvi.tif	014	Tumor	0	03	0.034350657	35.33333333	0	0
CTN014_Day0_04.tif	CTN014_Day0-007_Position(143).zvi.tif	014	Tumor	0	04	0.032705389	39.66666667	0	1
CTN014_Day0_05.tif	CTN014_Day0-007_Position(144).zvi.tif	014	Tumor	0	05	0.045105887	67	0	0
CTN014_Day0_06.tif	CTN014_Day0-007_Position(145).zvi.tif	014	Tumor	0	06	0.022801909	52.66666667	0	0
CTN014_Day0_07.tif	CTN014_Day0-007_Position(146).zvi.tif	014	Tumor	0	07	0.063233722	43.66666667	0	1
CTN014_Day0_08.tif	CTN014_Day0-007_Position(147).zvi.tif	014	Tumor	0	08	0.054424232	37.66666667	0	0
CTN014_Day0_10.tif	CTN014_Day0-007_Position(149).zvi.tif	014	Tumor	0	10	0.044790336	42.66666667	0	0
CTN014_Day0_11.tif	CTN014_Day0-007_Position(150).zvi.tif	014	Tumor	0	11	0.067478645	50	0	1
CTN014_Day0_12.tif	CTN014_Day0-007_Position(151).zvi.tif	014	Tumor	0	12	0.028498861	47.66666667	0	0
CTN014_Day0_13.tif	CTN014_Day0-007_Position(152).zvi.tif	014	Tumor	0	13	0.083586124	39.66666667	0	1
CTN014_Day0_14.tif	CTN014_Day0-007_Position(153).zvi.tif	014	Tumor	0	14	0.03668883	45.66666667	0	0
CTN014_Day0_15.tif	CTN014_Day0-007_Position(154).zvi.tif	014	Tumor	0	15	0.006622702	35.66666667	0	1
CTN014_Day6_01.tif	CTN014_Day6-009_AB02_01.zvi.tif	014	Tumor	6	01	0.126166845	53	0	0
CTN014_Day6_02.tif	CTN014_Day6-009_AB02_02.zvi.tif	014	Tumor	6	02	0.016622183	48	0	0
CTN014_Day6_03.tif	CTN014_Day6-009_AB02_03.zvi.tif	014	Tumor	6	03	0.02153841	42.66666667	0	1
CTN014_Day6_04.tif	CTN014_Day6-009_AB02_04.zvi.tif	014	Tumor	6	04	0.073140469	51	0	1
CTN014_Day6_05.tif	CTN014_Day6-009_AB02_05.zvi.tif	014	Tumor	6	05	0.144446238	42.66666667	0	0
CTN014_Day6_06.tif	CTN014_Day6-009_AB02_06.zvi.tif	014	Tumor	6	06	0.009457512	44.66666667	0	1
CTN014_Day6_07.tif	CTN014_Day6-009_AB02_07.zvi.tif	014	Tumor	6	07	0.062561209	42.66666667	0	1
CTN015_Day6_01.tif	CTN0015_Day6-001_Position(15).zvi.tif	015	Tumor	6	01	0.196717241	43.66666667	3	3
CTN015_Day6_02.tif	CTN0015_Day6-001_Position(16).zvi.tif	015	Tumor	6	02	0.189112616	43.66666667	2	3
CTN015_Day6_03.tif	CTN0015_Day6-001_Position(17).zvi.tif	015	Tumor	6	03	0.055057307	49.66666667	2	3
CTN015_Day6_04.tif	CTN0015_Day6-001_Position(18).zvi.tif	015	Tumor	6	04	0.008444304	60	0	3
CTN015_Day6_05.tif	CTN0015_Day6-001_Position(19).zvi.tif	015	Tumor	6	05	0.009998802	63	0	0
CTN015_Day6_06.tif	CTN0015_Day6-001_Position(20).zvi.tif	015	Tumor	6	06	0.021564104	65.66666667	0	2
CTN015_Day6_07.tif	CTN0015_Day6-001_Position(21).zvi.tif	015	Tumor	6	07	0.008871656	84.33333333	0	3
CTN015_Day6_08.tif	CTN0015_Day6-001_Position(22).zvi.tif	015	Tumor	6	08	0.008738888	49.33333333	0	2
CTN015_Day6_16.tif	CTN0015_Day6-001_Position(30).zvi.tif	015	Tumor	6	16	0.003771558	32.66666667	0	2
CTN015_Day6_17.tif	CTN0015_Day6-001_Position(31).zvi.tif	015	Tumor	6	17	0.038796613	41.66666667	1	2
CTN015_Day6_18.tif	CTN0015_Day6-001_Position(32).zvi.tif	015	Tumor	6	18	0.02557327	77	0	3
CTN015_Day6_19.tif	CTN0015_Day6-001_Position(33).zvi.tif	015	Tumor	6	19	0.005755528	42.66666667	0	2
CTN015_Day6_20.tif	CTN0015_Day6-001_Position(34).zvi.tif	015	Tumor	6	20	0.005009742	84.33333333	0	3
CTN015_Day6_21.tif	CTN0015_Day6-001_Position(35).zvi.tif	015	Tumor	6	21	0.003502783	84.33333333	0	3
CTN015_Day6_22.tif	CTN0015_Day6-001_Position(36).zvi.tif	015	Tumor	6	22	0.097648652	45.33333333	1	2
CTN015_Day6_23.tif	CTN0015_Day6-001_Position(37).zvi.tif	015	Tumor	6	23	0.039246326	40.66666667	0	2
CTN015_Day6_24.tif	CTN0015_Day6-001_Position(38).zvi.tif	015	Tumor	6	24	0.005195731	84.33333333	0	3
CTN015_Day6_25.tif	CTN0015_Day6-001_Position(39).zvi.tif	015	Tumor	6	25	0.0024252	84.33333333	0	3
CTN015_Day6_26.tif	CTN0015_Day6-001_Position(40).zvi.tif	015	Tumor	6	26	0.005514813	84.33333333	0	3
CTN015_Day6_27.tif	CTN0015_Day6-001_Position(41).zvi.tif	015	Tumor	6	27	0.018613315	84.33333333	0	3
CTN015_Day6_28.tif	CTN0015_Day6-001_Position(42).zvi.tif	015	Tumor	6	28	0.018637949	84.33333333	0	3
CTN015_Day6_29.tif	CTN0015_Day6-001_Position(43).zvi.tif	015	Tumor	6	29	0.030135879	84.33333333	0	3
CTN015_Day6_30.tif	CTN0015_Day6-001_Position(44).zvi.tif	015	Tumor	6	30	0.184596562	50.66666667	2	2
CTN015_Day6_31.tif	CTN0015_Day6-001_Position(45).zvi.tif	015	Tumor	6	31	0.045921045	84.33333333	2	3
CTN016_Day0_01.tif	CTN016_Day0-004_Position(105).zvi.tif	016	Tumor	0	01	0.040820205	22.66666667	0	0
CTN016_Day0_02.tif	CTN016_Day0-004_Position(106).zvi.tif	016	Tumor	0	02	0.00577138	42.66666667	0	0
CTN016_Day0_03.tif	CTN016_Day0-004_Position(107).zvi.tif	016	Tumor	0	03	0.011048485	40.33333333	0	0
CTN016_Day0_04.tif	CTN016_Day0-004_Position(108).zvi.tif	016	Tumor	0	04	0.015932556	48.66666667	0	0
CTN018_Day0_01.tif	CTN016_Day6-010_AB02_01.zvi.tif	018	Tumor	0	01	0.053866793	31.33333333	0	0
CTN018_Day0_02.tif	CTN016_Day6-010_AB02_02.zvi.tif	018	Tumor	0	02	0.060823704	45.66666667	2	2
CTN018_Day0_03.tif	CTN016_Day6-010_AB03_01.zvi.tif	018	Tumor	0	03	0.081686681	36.66666667	0	1
CTN018_Day0_04.tif	CTN018_Day0-011_Position(158).zvi.tif	018	Tumor	0	04	0.028509737	45	0	0
CTN018_Day0_06.tif	CTN018_Day0-011_Position(160).zvi.tif	018	Tumor	0	06	0.031657987	38.66666667	0	0
CTN018_Day0_07.tif	CTN018_Day0-011_Position(161).zvi.tif	018	Tumor	0	07	0.011682678	42.66666667	0	0
CTN018_Day0_09.tif	CTN018_Day0-011_Position(163).zvi.tif	018	Tumor	0	09	0.014647698	44.33333333	0	0
CTN018_Day0_10.tif	CTN018_Day0-011_Position(164).zvi.tif	018	Tumor	0	10	0.070693491	47.33333333	0	0
CTN018_Day6_01.tif	CTN018_Day6-012_Position(165).zvi.tif	018	Tumor	6	01	0.054794679	45	2	2
CTN018_Day6_02.tif	CTN018_Day6-012_Position(166).zvi.tif	018	Tumor	6	02	0.319503519	45.33333333	3	3
CTN018_Day6_03.tif	CTN018_Day6-012_Position(167).zvi.tif	018	Tumor	6	03	0.019536108	45	3	2
CTN018_Day6_07.tif	CTN018_Day6-012_Position(171).zvi.tif	018	Tumor	6	07	0.060673577	38.66666667	3	1
CTN018_Day6_08.tif	CTN018_Day6-012_Position(172).zvi.tif	018	Tumor	6	08	0.0197565	54.66666667	1	2
CTN019_Day0_01.tif	CTN019d0 K14-11_Position(159).zvi.tif	019	Tumor	0	01	0.259297392	2	0	0
CTN019_Day0_02.tif	CTN019d0 K14-11_Position(160).zvi.tif	019	Tumor	0	02	0.018060647	2	0	0
CTN019_Day0_04.tif	CTN019d0 K14-11_Position(161).zvi.tif	019	Tumor	0	04	0.018741854	2	0	0
CTN019_Day0_05.tif	CTN019d0 K14-11_Position(163).zvi.tif	019	Tumor	0	05	0.011592591	2	0	0
CTN019_Day0_06.tif	CTN019d0 K14-11_Position(164).zvi.tif	019	Tumor	0	06	0.058771594	2	0	0
CTN019_Day0_07.tif	CTN019d0 K14-11_Position(165).zvi.tif	019	Tumor	0	07	0.015883144	2	0	0
CTN019_Day0_08.tif	CTN019d0 K14-11_Position(166).zvi.tif	019	Tumor	0	08	0.083949459	2	0	0
CTN019_Day0_09.tif	CTN019d0 K14-11_Position(167).zvi.tif	019	Tumor	0	09	0.072640006	2	0	0
CTN019_Day0_10.tif	CTN019d0 K14-11_Position(168).zvi.tif	019	Tumor	0	10	0.068927129	2	0	0
CTN019_Day0_11.tif	CTN019d0 K14-11_Position(169).zvi.tif	019	Tumor	0	11	0.042786689	2	0	0
CTN019_Day0_12.tif	CTN019d0 K14-11_Position(170).zvi.tif	019	Tumor	0	12	0.044400224	2	0	0
CTN019_Day0_13.tif	CTN019d0 K14-11_Position(171).zvi.tif	019	Tumor	0	13	0.045935486	2	0	0
CTN019_Day0_14.tif	CTN019d0 K14-11_Position(172).zvi.tif	019	Tumor	0	14	0.008484497	2	0	0
CTN019_Day0_15.tif	CTN019d0 K14-11_Position(173).zvi.tif	019	Tumor	0	15	0.026716346	2	0	0
CTN019_Day0_16.tif	CTN019d0 K14-11_Position(174).zvi.tif	019	Tumor	0	16	0.091581255	2	0	0
CTN019_Day0_17.tif	CTN019d0 K14-11_Position(175).zvi.tif	019	Tumor	0	17	0.039465704	2	0	0
CTN019_Day0_18.tif	CTN019d0 K14-11_Position(176).zvi.tif	019	Tumor	0	18	0.01379301	2	0	0
CTN019_Day0_19.tif	CTN019d0 K14-11_Position(177).zvi.tif	019	Tumor	0	19	0.259297923	2	0	0
CTN019_Day0_20.tif	CTN019d0 K14-11_Position(178).zvi.tif	019	Tumor	0	20	0.05273001	2	0	0
CTN019_Day0_21.tif	CTN019d0 K14-11_Position(179).zvi.tif	019	Tumor	0	21	0.018274304	2	0	0
CTN019_Day0_22.tif	CTN019d0 K14-11_Position(180).zvi.tif	019	Tumor	0	22	0.071849093	2	0	0
CTN019_Day0_23.tif	CTN019d0 K14-11_Position(181).zvi.tif	019	Tumor	0	23	0.04187124	2	0	0
CTN019_Day0_24.tif	CTN019d0 K14-11_Position(182).zvi.tif	019	Tumor	0	24	0.053701205	2	0	0
CTN019_Day0_25.tif	CTN019d0 K14-11_Position(183).zvi.tif	019	Tumor	0	25	0.017265296	2	0	0
CTN019_Day0_26.tif	CTN019d0 K14-11_Position(184).zvi.tif	019	Tumor	0	26	0.024270742	2	0	0
CTN019_Day0_27.tif	CTN019d0 K14-11_Position(185).zvi.tif	019	Tumor	0	27	0.05320314	2	0	0
CTN019_Day0_28.tif	CTN019d0 K14-11_Position(186).zvi.tif	019	Tumor	0	28	0.021569376	2	0	0
CTN019_Day0_29.tif	CTN019d0 K14-11_Position(187).zvi.tif	019	Tumor	0	29	0.044522604	2	0	0
CTN019_Day0_30.tif	CTN019d0 K14-11_Position(188).zvi.tif	019	Tumor	0	30	0.031015936	2	0	0
CTN019_Day0_31.tif	CTN019d0 K14-11_Position(189).zvi.tif	019	Tumor	0	31	0.056297264	2	0	0
CTN019_Day0_32.tif	CTN019d0 K14-11_Position(190).zvi.tif	019	Tumor	0	32	0.037069058	2	0	0
CTN019_Day0_33.tif	CTN019d0 K14-11_Position(191).zvi.tif	019	Tumor	0	33	0.077388423	2	0	0
CTN019_Day0_34.tif	CTN019d0 K14-11_Position(192).zvi.tif	019	Tumor	0	34	0.072515934	2	0	0
CTN019_Day0_35.tif	CTN019d0 K14-11_Position(193).zvi.tif	019	Tumor	0	35	0.017832109	2	0	0
CTN019_Day0_36.tif	CTN019d0 K14-11_Position(194).zvi.tif	019	Tumor	0	36	0.087464025	2	0	0
CTN019_Day6_01.tif	CTN019d6 K14-05_AB02_01.zvi.tif	019	Tumor	6	01	0.01338104	12	0	0
CTN019_Day6_02.tif	CTN019d6 K14-05_AB02_02.zvi.tif	019	Tumor	6	02	0.021849359	15	0	0
CTN019_Day6_03.tif	CTN019d6 K14-05_AB02_03.zvi.tif	019	Tumor	6	03	0.006019217	18	0	0
CTN019_Day6_05.tif	CTN019d6 K14-05_AB02_05.zvi.tif	019	Tumor	6	05	0.035046407	13	0	0
CTN019_Day6_07.tif	CTN019d6 K14-05_AB02_07.zvi.tif	019	Tumor	6	07	0.145985489	13	0	0
CTN019_Day6_08.tif	CTN019d6 K14-05_AB02_08.zvi.tif	019	Tumor	6	08	0.137218119	13	0	0
CTN019_Day6_09.tif	CTN019d6 K14-05_AB02_09.zvi.tif	019	Tumor	6	09	0.024347434	11	0	0
CTN019_Day6_12.tif	CTN019d6 K14-05_AB02_12.zvi.tif	019	Tumor	6	12	0.037730176	8	0	0
CTN019_Day6_14.tif	CTN019d6 K14-05_AB02_14.zvi.tif	019	Tumor	6	14	0.034804848	8	0	0
CTN019_Day6_20.tif	CTN019d6 K14-05_AB02_20.zvi.tif	019	Tumor	6	20	0.036156526	11	0	0
CTN019_Day6_23.tif	CTN019d6 K14-05_AB02_23.zvi.tif	019	Tumor	6	23	0.075695688	8	1	0
CTN019_Day6_27.tif	CTN019d6 K14-05_AB02_28.zvi.tif	019	Tumor	6	27	0.059988003	14	0	0
CTN019_Day6_30.tif	CTN019d6 K14-05_AB02_31.zvi.tif	019	Tumor	6	30	0.029796366	15	0	0
CTN019_Day6_33.tif	CTN019d6 K14-05_AB02_34.zvi.tif	019	Tumor	6	33	0.070671754	15	0	0
CTN019_Day6_34.tif	CTN019d6 K14-05_AB02_35.zvi.tif	019	Tumor	6	34	0.103452819	12	0	0
CTN019_Day6_35.tif	CTN019d6 K14-05_AB02_36.zvi.tif	019	Tumor	6	35	0.034655299	16	0	0
CTN019_Day6_36.tif	CTN019d6 K14-05_AB02_37.zvi.tif	019	Tumor	6	36	0.042269558	11	0	0
CTN019_Day6_37.tif	CTN019d6 K14-05_AB02_38.zvi.tif	019	Tumor	6	37	0.011563833	15	0	0
CTN019_Day6_38.tif	CTN019d6 K14-05_AB02_39.zvi.tif	019	Tumor	6	38	0.015618165	15	0	0
CTN019_Day6_40.tif	CTN019d6 K14-05_AB02_42.zvi.tif	019	Tumor	6	40	0.012435174	14	0	0
CTN019_Day6_42.tif	CTN019d6 K14-05_AB02_45.zvi.tif	019	Tumor	6	42	0.01642481	13	0	0
CTN019_Day6_43.tif	CTN019d6 K14-05_AB02_46.zvi.tif	019	Tumor	6	43	0.107741589	13	0	0
CTN021_Day0_01.tif	CTN021d0 K14-08_Position(54).zvi.tif	021	Tumor	0	01	0.02637659	10	0	0
CTN021_Day0_02.tif	CTN021d0 K14-08_Position(55).zvi.tif	021	Tumor	0	02	0.020388092	21	0	0
CTN021_Day0_03.tif	CTN021d0 K14-08_Position(56).zvi.tif	021	Tumor	0	03	0.044631585	9	0	0
CTN021_Day0_05.tif	CTN021d0 K14-08_Position(58).zvi.tif	021	Tumor	0	05	0.032485509	6	0	0
CTN021_Day0_06.tif	CTN021d0 K14-08_Position(59).zvi.tif	021	Tumor	0	06	0.049577646	8	0	0
CTN021_Day0_07.tif	CTN021d0 K14-08_Position(60).zvi.tif	021	Tumor	0	07	0.055329645	8	0	0
CTN021_Day0_09.tif	CTN021d0 K14-08_Position(63).zvi.tif	021	Tumor	0	09	0.012909738	8	0	0
CTN021_Day0_10.tif	CTN021d0 K14-08_Position(64).zvi.tif	021	Tumor	0	10	0.059340662	9	0	0
CTN021_Day0_11.tif	CTN021d0 K14-08_Position(65).zvi.tif	021	Tumor	0	11	0.088815063	7	0	0
CTN021_Day0_12.tif	CTN021d0 K14-08_Position(66).zvi.tif	021	Tumor	0	12	0.033623582	8	0	0
CTN021_Day0_13.tif	CTN021d0 K14-08_Position(67).zvi.tif	021	Tumor	0	13	0.013644082	17	0	0
CTN021_Day0_14.tif	CTN021d0 K14-08_Position(69).zvi.tif	021	Tumor	0	14	0.111209769	11	0	0
CTN021_Day0_15.tif	CTN021d0 K14-08_Position(70).zvi.tif	021	Tumor	0	15	0.061359851	8	0	0
CTN021_Day0_16.tif	CTN021d0 K14-08_Position(71).zvi.tif	021	Tumor	0	16	0.044920896	6	0	0
CTN021_Day0_17.tif	CTN021d0 K14-08_Position(72).zvi.tif	021	Tumor	0	17	0.036635042	7	0	0
CTN021_Day0_18.tif	CTN021d0 K14-08_Position(73).zvi.tif	021	Tumor	0	18	0.041250824	9	0	0
CTN021_Day0_20.tif	CTN021d0 K14-08_Position(75).zvi.tif	021	Tumor	0	20	0.027750601	8	0	0
CTN021_Day0_21.tif	CTN021d0 K14-08_Position(76).zvi.tif	021	Tumor	0	21	0.053685902	7	0	0
CTN021_Day0_22.tif	CTN021d0 K14-08_Position(77).zvi.tif	021	Tumor	0	22	0.038909692	6	0	0
CTN021_Day0_23.tif	CTN021d0 K14-08_Position(78).zvi.tif	021	Tumor	0	23	0.008970903	10	0	0
CTN021_Day0_25.tif	CTN021d0 K14-08_Position(80).zvi.tif	021	Tumor	0	25	0.041415871	8	0	0
CTN021_Day0_26.tif	CTN021d0 K14-08_Position(81).zvi.tif	021	Tumor	0	26	0.014716414	9	0	0
CTN021_Day0_29.tif	CTN021d0 K14-08_Position(84).zvi.tif	021	Tumor	0	29	0.19823637	9	0	0
CTN021_Day0_30.tif	CTN021d0 K14-08_Position(85).zvi.tif	021	Tumor	0	30	0.265309623	8	0	0
CTN021_Day0_31.tif	CTN021d0 K14-08_Position(86).zvi.tif	021	Tumor	0	31	0.053485948	12	0	0
CTN021_Day0_32.tif	CTN021d0 K14-08_Position(87).zvi.tif	021	Tumor	0	32	0.068205787	8	0	0
CTN021_Day0_33.tif	CTN021d0 K14-08_Position(88).zvi.tif	021	Tumor	0	33	0.033753529	10	0	0
CTN021_Day0_34.tif	CTN021d0 K14-08_Position(89).zvi.tif	021	Tumor	0	34	0.065540358	12	0	0
CTN021_Day0_35.tif	CTN021d0 K14-08_Position(90).zvi.tif	021	Tumor	0	35	0.011865672	8	0	0
CTN021_Day0_36.tif	CTN021d0 K14-08_Position(91).zvi.tif	021	Tumor	0	36	0.07171637	8	0	0
CTN021_Day0_37.tif	CTN021d0 K14-08_Position(92).zvi.tif	021	Tumor	0	37	0.043876643	13	0	0
CTN021_Day0_38.tif	CTN021d0 K14-08_Position(93).zvi.tif	021	Tumor	0	38	0.014006251	9	0	0
CTN021_Day0_39.tif	CTN021d0 K14-08_Position(94).zvi.tif	021	Tumor	0	39	0.051174682	8	0	0
CTN021_Day0_40.tif	CTN021d0 K14-08_Position(95).zvi.tif	021	Tumor	0	40	0.111737647	8	0	0
CTN021_Day0_41.tif	CTN021d0 K14-08_Position(96).zvi.tif	021	Tumor	0	41	0.021085272	7	0	0
CTN021_Day0_42.tif	CTN021d0 K14-08_Position(97).zvi.tif	021	Tumor	0	42	0.070445121	7	0	0
CTN021_Day0_43.tif	CTN021d0 K14-08_Position(98).zvi.tif	021	Tumor	0	43	0.006391894	8	0	0
CTN021_Day0_44.tif	CTN021d0 K14-08_Position(99).zvi.tif	021	Tumor	0	44	0.006084783	9	0	0
CTN021_Day0_45.tif	CTN021d0 K14-08_Position(100).zvi.tif	021	Tumor	0	45	0.051437237	9	0	0
CTN021_Day0_46.tif	CTN021d0 K14-08_Position(101).zvi.tif	021	Tumor	0	46	0.042011506	9	0	0
CTN021_Day0_48.tif	CTN021d0 K14-08_Position(103).zvi.tif	021	Tumor	0	48	0.022247119	8	0	0
CTN021_Day0_49.tif	CTN021d0 K14-08_Position(104).zvi.tif	021	Tumor	0	49	0.004445099	10	0	0
CTN021_Day0_50.tif	CTN021d0 K14-08_Position(105).zvi.tif	021	Tumor	0	50	0.031405192	14	0	0
CTN021_Day0_51.tif	CTN021d0 K14-08_Position(106).zvi.tif	021	Tumor	0	51	0.060643769	16	0	0
CTN021_Day6_03.tif	CTN021d6 K14-07_Position(3).zvi.tif	021	Tumor	6	03	0.010014582	10	0	0
CTN021_Day6_04.tif	CTN021d6 K14-07_Position(4).zvi.tif	021	Tumor	6	04	0.007551997	9	0	0
CTN021_Day6_07.tif	CTN021d6 K14-07_Position(7).zvi.tif	021	Tumor	6	07	0.042661309	10	0	0
CTN021_Day6_08.tif	CTN021d6 K14-07_Position(8).zvi.tif	021	Tumor	6	08	0.005594314	13	0	0
CTN021_Day6_09.tif	CTN021d6 K14-07_Position(9).zvi.tif	021	Tumor	6	09	0.00854377	12	0	0
CTN021_Day6_10.tif	CTN021d6 K14-07_Position(10).zvi.tif	021	Tumor	6	10	0.012441641	13	0	0
CTN021_Day6_11.tif	CTN021d6 K14-07_Position(11).zvi.tif	021	Tumor	6	11	0.015499568	13	0	0
CTN021_Day6_14.tif	CTN021d6 K14-07_Position(14).zvi.tif	021	Tumor	6	14	0.020320286	8	0	0
CTN021_Day6_19.tif	CTN021d6 K14-07_Position(19).zvi.tif	021	Tumor	6	19	0.008707686	13	0	0
CTN021_Day6_20.tif	CTN021d6 K14-07_Position(20).zvi.tif	021	Tumor	6	20	0.090793881	15	1	0
CTN021_Day6_21.tif	CTN021d6 K14-07_Position(21).zvi.tif	021	Tumor	6	21	0.016688995	14	0	0
CTN021_Day6_22.tif	CTN021d6 K14-07_Position(22).zvi.tif	021	Tumor	6	22	0.013442386	15	0	0
CTN021_Day6_23.tif	CTN021d6 K14-07_Position(23).zvi.tif	021	Tumor	6	23	0.099238134	19	0	0
CTN021_Day6_24.tif	CTN021d6 K14-07_Position(24).zvi.tif	021	Tumor	6	24	0.010315166	3	0	0
CTN021_Day6_25.tif	CTN021d6 K14-07_Position(25).zvi.tif	021	Tumor	6	25	0.010307753	5	0	0
CTN021_Day6_26.tif	CTN021d6 K14-07_Position(26).zvi.tif	021	Tumor	6	26	0.01683473	4	0	0
CTN021_Day6_28.tif	CTN021d6 K14-07_Position(28).zvi.tif	021	Tumor	6	28	0.005305929	9	0	0
CTN021_Day6_29.tif	CTN021d6 K14-07_Position(29).zvi.tif	021	Tumor	6	29	0.043924444	12	0	0
CTN021_Day6_30.tif	CTN021d6 K14-07_Position(30).zvi.tif	021	Tumor	6	30	0.013325757	15	0	0
CTN021_Day6_31.tif	CTN021d6 K14-07_Position(31).zvi.tif	021	Tumor	6	31	0.012032173	9	0	0
CTN021_Day6_33.tif	CTN021d6 K14-07_Position(33).zvi.tif	021	Tumor	6	33	0.029605771	9	0	0
CTN021_Day6_34.tif	CTN021d6 K14-07_Position(34).zvi.tif	021	Tumor	6	34	0.041922678	8	0	0
CTN021_Day6_35.tif	CTN021d6 K14-07_Position(35).zvi.tif	021	Tumor	6	35	0.011949604	7	0	0
CTN021_Day6_37.tif	CTN021d6 K14-07_Position(37).zvi.tif	021	Tumor	6	37	0.037097424	7	0	0
CTN021_Day6_38.tif	CTN021d6 K14-07_Position(38).zvi.tif	021	Tumor	6	38	0.035793708	7	0	0
CTN021_Day6_44.tif	CTN021d6 K14-07_Position(45).zvi.tif	021	Tumor	6	44	0.016127284	8	0	0
CTN021_Day6_45.tif	CTN021d6 K14-07_Position(46).zvi.tif	021	Tumor	6	45	0.088308341	6	0	0
CTN021_Day6_46.tif	CTN021d6 K14-07_Position(48).zvi.tif	021	Tumor	6	46	0.006123098	6	0	0
CTN021_Day6_48.tif	CTN021d6 K14-07_Position(50).zvi.tif	021	Tumor	6	48	0.053490369	7	0	0
CTN024_Day6_01.tif	CTN024-01_AC01_01.zvi.tif	024	Tumor	6	01	0.062042204	31	2	3
CTN024_Day6_02.tif	CTN024-01_AC01_02.zvi.tif	024	Tumor	6	02	0.134245153	48	3	3
CTN024_Day6_03.tif	CTN024-01_AC01_03.zvi.tif	024	Tumor	6	03	0.007551718	58	1	3
CTN024_Day6_04.tif	CTN024-01_AC01_04.zvi.tif	024	Tumor	6	04	0.002953142	69	0	3
CTN024_Day6_05.tif	CTN024-01_AC01_06.zvi.tif	024	Tumor	6	05	0.012343031	79	0	2
CTN024_Day6_06.tif	CTN024-01_AC01_07.zvi.tif	024	Tumor	6	06	0.028239403	26	2	1
